cell,uid,origin,snr,fold,action,oof_nrmse
forecast|snrHigh|full,S_season:d_hi_full:10,S_season,5.389813303868082,3,v_none,0.06662870349167925
forecast|snrHigh|full,S_season:d_hi_full:10,S_season,5.389813303868082,3,v_median,0.07398256395984278
forecast|snrHigh|full,S_season:d_hi_full:10,S_season,5.389813303868082,3,v_savgol,0.054635557822282466
forecast|snrHigh|full,S_season:d_hi_full:10,S_season,5.389813303868082,3,v_stl,0.08921882922004146
forecast|snrHigh|full,S_season:d_hi_full:10,S_season,5.389813303868082,3,v_winsor,0.05618148310506627
forecast|snrHigh|full,S_season:d_hi_full:10,S_season,5.389813303868082,3,v_winsor_savgol,0.0695417586347402
forecast|snrHigh|full,S_season:d_hi_full:11,S_season,7.307925349190607,4,v_none,0.17414709328073644
forecast|snrHigh|full,S_season:d_hi_full:11,S_season,7.307925349190607,4,v_median,0.06853606986263196
forecast|snrHigh|full,S_season:d_hi_full:11,S_season,7.307925349190607,4,v_savgol,0.23691596540091198
forecast|snrHigh|full,S_season:d_hi_full:11,S_season,7.307925349190607,4,v_stl,0.050433287676778044
forecast|snrHigh|full,S_season:d_hi_full:11,S_season,7.307925349190607,4,v_winsor,0.04011840475185237
forecast|snrHigh|full,S_season:d_hi_full:11,S_season,7.307925349190607,4,v_winsor_savgol,0.07395674326683714
forecast|snrHigh|full,S_season:d_hi_full:12,S_season,8.684954390491926,0,v_none,0.05636306023622717
forecast|snrHigh|full,S_season:d_hi_full:12,S_season,8.684954390491926,0,v_median,0.055681253537491995
forecast|snrHigh|full,S_season:d_hi_full:12,S_season,8.684954390491926,0,v_savgol,0.05876544428690863
forecast|snrHigh|full,S_season:d_hi_full:12,S_season,8.684954390491926,0,v_stl,0.04484598381226154
forecast|snrHigh|full,S_season:d_hi_full:12,S_season,8.684954390491926,0,v_winsor,0.033306021060365815
forecast|snrHigh|full,S_season:d_hi_full:12,S_season,8.684954390491926,0,v_winsor_savgol,0.08502808419111983
forecast|snrHigh|full,S_season:d_hi_full:13,S_season,6.1118269341853875,1,v_none,0.0864110309816792
forecast|snrHigh|full,S_season:d_hi_full:13,S_season,6.1118269341853875,1,v_median,0.08515213096222918
forecast|snrHigh|full,S_season:d_hi_full:13,S_season,6.1118269341853875,1,v_savgol,0.12190116003082586
forecast|snrHigh|full,S_season:d_hi_full:13,S_season,6.1118269341853875,1,v_stl,0.03935494209744976
forecast|snrHigh|full,S_season:d_hi_full:13,S_season,6.1118269341853875,1,v_winsor,0.0399548463982168
forecast|snrHigh|full,S_season:d_hi_full:13,S_season,6.1118269341853875,1,v_winsor_savgol,0.06943456115880209
forecast|snrHigh|full,S_season:d_hi_full:14,S_season,8.44980718153727,2,v_none,0.2068741238108557
forecast|snrHigh|full,S_season:d_hi_full:14,S_season,8.44980718153727,2,v_median,0.07986938733655274
forecast|snrHigh|full,S_season:d_hi_full:14,S_season,8.44980718153727,2,v_savgol,0.2890532419395625
forecast|snrHigh|full,S_season:d_hi_full:14,S_season,8.44980718153727,2,v_stl,0.09987871616108804
